##### bfnsn! (ode)  BZlr ::: Sun Nov  3 12:16:58 2019

#####              eps                f                q
#####              0.5     0.7212572531           0.0008
#
# sk  lk             eps                f               x0               x1              wr0              wa0              wr1              wa1              tau  bftype
 993  10     0.4017000977     0.6661455027     -7.92282436                0     0.9999851397     0.9999851397      1.002327022      1.002327022     0.0308379021  bftga 0(D)
 994  10     0.4016000977     0.6660908299    -7.922656513                0      0.999988856      0.999988856      1.002531489      1.002531489    0.03084210983  bftga 0(D)
 995  10     0.4015000977     0.6660361603    -7.922488667                0     0.9999927591     0.9999927591      1.002706961      1.002706961     0.0308463167  bftga 0(D)
 996  11     0.4014000977     0.6659814937    -7.922322346                0     0.9999708367     0.9999708367      1.000813078      1.000813078    0.03085029343  bftga 0(D)
 997  10     0.4013000977     0.6659268303    -7.922154499                0     0.9999950285     0.9999950285      1.001939755      1.001939755    0.03085461292  bftga 0(D)
 998  10     0.4012000977       0.66587217    -7.921986653                0     0.9999830861     0.9999830861      1.002040092      1.002040092     0.0308588168  bftga 0(D)
 999  10     0.4011000977     0.6658175129    -7.921818806                0      0.999988381      0.999988381       1.00209333       1.00209333    0.03086301973  bftga 0(D)
1000  10     0.4010000977     0.6657628588    -7.921650959                0      1.000007313      1.000007313      1.002102824      1.002102824     0.0308672217  bftga 0(D)
1001  10     0.4009000977     0.6657082079    -7.921483112                0      1.000013826      1.000013826       1.00209444       1.00209444    0.03087142267  bftga 0(D)
1002  10     0.4008000977     0.6656535601    -7.921315266                0      1.000000511      1.000000511      1.002075353      1.002075353    0.03087562262  bftga 0(D)
1003  10     0.4007000977     0.6655989154    -7.921147419                0      1.000005973      1.000005973      1.002006599      1.002006599    0.03087982153  bftga 0(D)
1004  10     0.4006000977     0.6655442739    -7.920979572                0      1.000004795      1.000004795        1.0019134        1.0019134    0.03088401936  bftga 0(D)
1005  10     0.4005000977     0.6654896355    -7.920811726                0     0.9999802103     0.9999802103      1.001812299      1.001812299     0.0308882161  bftga 0(D)
1006  10     0.4004000977     0.6654350002    -7.920643879                0       1.00000076       1.00000076      1.001634339      1.001634339    0.03089241172  bftga 0(D)
1007  11     0.4003000977      0.665380368    -7.920474507                0     0.9993165883     0.9993165883     0.9999951071     0.9999951071    0.03089636944  bftga 0(D)
1008  10     0.4002000977      0.665325739     -7.92030666                0      0.999998696      0.999998696      1.002296333      1.002296333    0.03090091804  bftga 0(D)
1009  10     0.4001000977     0.6652711131    -7.920138813                0      1.000009562      1.000009562       1.00203477       1.00203477    0.03090511048  bftga 0(D)
1010  10     0.4000000977     0.6652164904    -7.919970966                0     0.9999893965     0.9999893965      1.001771638      1.001771638    0.03090930168  bftga 0(D)
1011  11     0.3999000977     0.6651618708    -7.919801594                0     0.9992262254     0.9992262254      1.000058806      1.000058806     0.0309132522  bftga 0(D)
1012  10     0.3998000977     0.6651072543    -7.919633747                0     0.9999912211     0.9999912211      1.002187422      1.002187422    0.03091780021  bftga 0(D)
1013  10     0.3997000977     0.6650526409    -7.919465901                0     0.9999844392     0.9999844392      1.001814394      1.001814394    0.03092198792  bftga 0(D)
1014  11     0.3996000977     0.6649980307    -7.919296528                0     0.9991828271     0.9991828271      1.000023278      1.000023278    0.03092593281  bftga 0(D)
1015  10     0.3995000977     0.6649434237    -7.919128681                0     0.9999947045     0.9999947045      1.002036066      1.002036066    0.03093048023  bftga 0(D)
1016  10     0.3994000977     0.6648888198    -7.918960835                0     0.9999932379     0.9999932379      1.001558824      1.001558824     0.0309346642  bftga 0(D)
1017  11     0.3993000977      0.664834219    -7.918791462                0     0.9988592959     0.9988592959     0.9999808404     0.9999808404    0.03093860314  bftga 0(D)
1018  10     0.3992000977     0.6647796214    -7.918623615                0      1.000000942      1.000000942      1.001592597      1.001592597    0.03094314983  bftga 0(D)
1019  11     0.3991000977     0.6647250269    -7.918454243                0      0.998782788      0.998782788      1.000018941      1.000018941    0.03094708481  bftga 0(D)
1020  11     0.3990000977     0.6646704355     -7.91828487                0     0.9993017866     0.9993017866     0.9999870846     0.9999870846    0.03095138538  bftga 0(D)
1021  10     0.3989000977     0.6646158473    -7.918117024                0     0.9999889239     0.9999889239       1.00198365       1.00198365    0.03095593127  bftga 0(D)
1022  11     0.3988000977     0.6645612623    -7.917947651                0     0.9990279076     0.9990279076      1.000032125      1.000032125    0.03095986035  bftga 0(D)
1023  10     0.3987000977     0.6645066804    -7.917779804                0     0.9999986906     0.9999986906      1.001695866      1.001695866    0.03096440561  bftga 0(D)
1024  11     0.3986000977     0.6644521017    -7.917610432                0     0.9987022775     0.9987022775      0.999996938      0.999996938    0.03096833036  bftga 0(D)
1025  11     0.3985000977     0.6643975261    -7.917441059                0     0.9990255839     0.9990255839       1.00000596       1.00000596    0.03097262578  bftga 0(D)
1026  11     0.3984000977     0.6643429537    -7.917271687                0     0.9993197311     0.9993197311      1.000013719      1.000013719    0.03097692021  bftga 0(D)
1027  10     0.3983000977     0.6642883844     -7.91710384                0      1.000000896      1.000000896      1.001869668      1.001869668    0.03098146408  bftga 0(D)
1028  11     0.3982000977     0.6642338183    -7.916934467                0     0.9987122956     0.9987122956     0.9999965898     0.9999965898    0.03098538034  bftga 0(D)
1029  11     0.3981000977     0.6641792553    -7.916765095                0     0.9989094578     0.9989094578      1.000004986      1.000004986    0.03098967136  bftga 0(D)
1030  11     0.3980000977     0.6641246955    -7.916595722                0     0.9990693171     0.9990693171      1.000019169      1.000019169     0.0309939613  bftga 0(D)
1031  11     0.3979000977     0.6640701389     -7.91642635                0     0.9991591378     0.9991591378      1.000071629      1.000071629    0.03099825014  bftga 0(D)
1032  11     0.3978000977     0.6640155854    -7.916256977                0     0.9993418954     0.9993418954     0.9999989477     0.9999989477    0.03100253784  bftga 0(D)
1033  10     0.3977000977     0.6639610351    -7.916089131                0     0.9999921462     0.9999921462      1.001733609      1.001733609    0.03100707916  bftga 0(D)
1034  11     0.3976000977     0.6639064879    -7.915919758                0     0.9983148955     0.9983148955     0.9999922508     0.9999922508    0.03101098183  bftga 0(D)
1035  11     0.3975000977     0.6638519439    -7.915750385                0     0.9982978588     0.9982978588      1.000018072      1.000018072    0.03101526562  bftga 0(D)
1036  11     0.3974000977     0.6637974031    -7.915581013                0     0.9982791898     0.9982791898      1.000012247      1.000012247    0.03101954816  bftga 0(D)
1037  11     0.3973000977     0.6637428655     -7.91541164                0     0.9982335065     0.9982335065     0.9999999232     0.9999999232    0.03102382943  bftga 0(D)
1038  11     0.3972000977      0.663688331    -7.915242268                0     0.9981267199     0.9981267199      1.000014975      1.000014975    0.03102810939  bftga 0(D)
1039  11     0.3971000977     0.6636337997    -7.915072895                0     0.9979937006     0.9979937006      1.000022171      1.000022171    0.03103238803  bftga 0(D)
1040  11     0.3970000977     0.6635792715    -7.914903523                0     0.9978629702     0.9978629702     0.9999926187     0.9999926187    0.03103666531  bftga 0(D)
1041  11     0.3969000977     0.6635247466     -7.91473415                0     0.9976538004     0.9976538004      1.000006963      1.000006963    0.03104094119  bftga 0(D)
1042  11     0.3968000977     0.6634702248    -7.914561726                0     0.9999977458     0.9999977458      1.002173686      1.002173686    0.03104573876  bftga 0(D)
1043  10     0.3967000977     0.6634157062    -7.914393879                0     0.9999752341     0.9999752341      1.001945302      1.001945302    0.03105001337  bftga 0(D)
1044  11     0.3966000977     0.6633611907    -7.914224507                0     0.9980408561     0.9980408561      1.000016205      1.000016205    0.03105389196  bftga 0(D)
1045  11     0.3965000977     0.6633066785    -7.914055134                0     0.9977259347     0.9977259347     0.9999981922     0.9999981922    0.03105816238  bftga 0(D)
1046  11     0.3964000977     0.6632521694     -7.91388271                0     0.9999899923     0.9999899923      1.002163339      1.002163339     0.0310629604  bftga 0(D)
1047  10     0.3963000977     0.6631976635    -7.913714863                0      1.000009747      1.000009747      1.001752261      1.001752261    0.03106722938  bftga 0(D)
1048  11     0.3962000977     0.6631431608     -7.91354549                0     0.9976966988     0.9976966988      1.000017042      1.000017042    0.03107109756  bftga 0(D)
1049  11     0.3961000977     0.6630886612    -7.913373066                0     0.9999637798     0.9999637798      1.002116291      1.002116291    0.03107589578  bftga 0(D)
1050  11     0.3960000977     0.6630341649    -7.913203694                0     0.9991708482     0.9991708482     0.9999816739     0.9999816739    0.03107989282  bftga 0(D)
1051  11     0.3959000977     0.6629796717    -7.913034321                0      0.998599492      0.998599492      1.000009581      1.000009581    0.03108415479  bftga 0(D)
1052  11     0.3958000977     0.6629251817    -7.912864948                0     0.9980119884     0.9980119884      1.000015701      1.000015701    0.03108841502  bftga 0(D)
1053  11     0.3957000977     0.6628706949    -7.912692524                0      1.000000236      1.000000236      1.002309065      1.002309065     0.0310932133  bftga 0(D)
1054  11     0.3956000977     0.6628162113    -7.912523152                0     0.9992066323     0.9992066323      1.000000356      1.000000356    0.03109720119  bftga 0(D)
